Australian Bureau of Statistics

"2016 Census - Counting Persons, Place of Usual Residence (MB)"
"LANP - 4 Digit Level by LGA (UR)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"LGA (UR)","Moonee Valley (C)"

"Counting","LGA (UR)","LANP - 4 Digit Level","Count",
"Persons Place of Usual Residence","Moonee Valley (C)","Dhangu, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Galpu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Golumala",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wangurri",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhangu, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhay'yi, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhalwangu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djarrwark",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhay'yi, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhuwal, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djambarrpuyngu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djapu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Daatiwuy",0
"Persons Place of Usual Residence","Moonee Valley (C)","Marrangu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Liyagalawumirr",0
"Persons Place of Usual Residence","Moonee Valley (C)","Liyagawumirr",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhuwal, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhuwala, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Gumatj",0
"Persons Place of Usual Residence","Moonee Valley (C)","Gupapuyngu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Guyamirrilili",0
"Persons Place of Usual Residence","Moonee Valley (C)","Manggalili",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wubulkarra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhuwala, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djinang, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wurlaki",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djinang, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djinba, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Ganalbingu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djinba",0
"Persons Place of Usual Residence","Moonee Valley (C)","Manyjalpingu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djinba, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yakuy, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Ritharrngu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wagilak",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yakuy, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Nhangu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yan-nhangu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Nhangu, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dhuwaya",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djangu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Madarrpa",0
"Persons Place of Usual Residence","Moonee Valley (C)","Warramiri",0
"Persons Place of Usual Residence","Moonee Valley (C)","Rirratjingu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Other Yolngu Matha, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Cape York Peninsula Languages, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kuku Yalanji",0
"Persons Place of Usual Residence","Moonee Valley (C)","Guugu Yimidhirr",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kuuku-Ya'u",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wik Mungkan",0
"Persons Place of Usual Residence","Moonee Valley (C)","Djabugay",0
"Persons Place of Usual Residence","Moonee Valley (C)","Dyirbal",0
"Persons Place of Usual Residence","Moonee Valley (C)","Girramay",0
"Persons Place of Usual Residence","Moonee Valley (C)","Koko-Bera",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kuuk Thayorre",0
"Persons Place of Usual Residence","Moonee Valley (C)","Lamalama",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yidiny",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wik Ngathan",0
